StartDate,EndDate,Progress,duration_seconds,Finished,ResponseId,first_time,recieved_survey,recieved_survey_3_TEXT,code_relation,code_relation_4_TEXT,age_part,sex_bio,gender,gender_4_TEXT,rel_status_1,rel_status_1_8_TEXT,relationship_length#1_1_1,relationship_length#1_2_1,children,sex_or_part,sex_or_part_5_TEXT,ethnic,ethnic_7_TEXT,grs_sat_happy,grs_com_commit,grs_int_connected,grs_tru_count,grs_pas_intense,grs_lov_love,ex_g_1,ex_g_2,e_g_3,e_g_4,e_g_5,ex_qt_1,ex_qt_2,ex_qt_3,e_qt_4,e_qt_5,e_qt_6,ex_pt_1,e_pt_2,e_pt_3,e_pt_4,ex_aos-pt_1,ex_aos-pt_2,ex_aos-pt_3,ex_aos_1,ex_aos_2,e_aos_3,e_aos_4,e_aos_5,ex_woa_1,ex_woa_2,ex_woa_3,ex_woa_4,ex_woa_5,ex_woa_6,ex_woa_rev_1,rec_g_1,rec_g_2,rec_g_3,rec_g_4,rec_g_5,rec_qt_1,rec_qt_2,rec_qt_3,rec_qt_4,rec_qt_5,rec_qt_6,rec_pt_1,rec_pt_2,rec_pt_3,rec_pt_4,rec_aos-pt_1,rec_aos-pt_2,rec_aos_pt_3,rec_aos_1,rec_aos_2,rec_aos_3,rec_aos_4,rec_aos_5,rec_woa_1,rec_woa_2,rec_woa_3,rec_woa_4,rec_woa_5,rec_woa_6,rec_woa_rev_1,honest,read,participant_rq,numbergen,randomnumber,pid,sample,time_collected,duration_minutes,rel_leng_months,rel_leng_years,ethnic_1,year_born,taken_before,pref_express,pref_recieve,top_ll,circ_sat,age_float
2024-09-12 15:48:55,2024-09-12 15:53:43,100,288,1.0,R_10wKztj6VTL5KsA,1.0,1.0,,,,18.0,2.0,2.0,,3.0,,1.0,3.0,1.0,2.0,,1,,7.0,7.0,7.0,7.0,7.0,7.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,5.0,,48932520,,36,SONA,fall24,4.8,15.0,1.25,1.0,2005.0,27.0,4.0,4.0,1.0,2.0,18.0
2024-09-12 16:32:36,2024-09-12 16:41:32,100,535,1.0,R_6QN5I8MGPk5U8Fn,1.0,3.0,Sona website,,,22.0,2.0,2.0,,3.0,,3.0,10.0,1.0,1.0,,"2,5",,7.0,7.0,7.0,7.0,5.0,7.0,4.0,5.0,5.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,2.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,1.0,4.0,5.0,"This research sounds interesting enough as it is! Love languages are something not a whole lot of people know about fully, so doing this survey and research into the topic is helping a lot of couples understand their partner's and their own love languages to help strengthen their relationship with each other!",55522237,,37,SONA,fall24,8.916666666666666,46.0,3.8333333333333335,8.0,2002.0,26.0,4.0,3.0,,4.0,22.0
2024-09-17 14:51:56,2024-09-17 14:58:37,100,400,1.0,R_5siAXNkCQ8Ercjv,1.0,3.0,Shown by Professor,,,18.0,1.0,2.0,,8.0,Dating someone platonically,,,1.0,3.0,,2,,,,,,,,3.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,1.0,5.0,2.0,5.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,2.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,1.0,5.0,4.0,5.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,5.0,How will these test results be useful in analyzing things such as the difference between casual and committed relationships?,90556021,,38,SONA,fall24,6.666666666666667,,,2.0,2005.0,26.0,1.0,2.0,,2.0,18.0
2024-09-17 14:51:51,2024-09-17 15:02:28,100,636,1.0,R_8QKqjberRSovsmx,1.0,3.0,Shown by professor ,,,18.0,2.0,2.0,,1.0,,,,1.0,5.0,Demisexual demiromantic ,"1,2",,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,3.0,1.0,2.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,5.0,5.0,4.0,1.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,5.0,4.0,3.0,1.0,1.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,2.0,5.0,1.0,4.0,5.0,,98260023,,39,SONA,fall24,10.6,,,8.0,2005.0,26.0,3.0,4.0,,3.0,18.0
2024-09-17 15:32:12,2024-09-17 15:38:12,100,360,1.0,R_6oXfSvlspj4cHm8,1.0,3.0,UNM Sona,,,21.0,2.0,2.0,,1.0,,,,1.0,3.0,,1,,,,,,,,3.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,4.0,5.0,I think an interesting question to study would be how people with different love languages interact in relationships and how compatible they are even if they don't share the same love language. ,21236598,,40,SONA,fall24,6.0,,,1.0,2003.0,26.0,3.0,4.0,,2.0,21.0
2024-09-17 16:30:26,2024-09-17 16:36:05,100,339,1.0,R_5hcEowPbEyCkdqh,1.0,1.0,,,,25.0,1.0,1.0,,3.0,,1.0,,1.0,1.0,,2,,6.0,7.0,6.0,5.0,4.0,6.0,3.0,2.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,2.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,4.0,3.0,5.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,3.0,1.0,4.0,5.0,,14907261,,41,SONA,fall24,5.65,12.0,1.0,2.0,1999.0,27.0,4.0,3.0,4.0,2.0,25.0
2024-09-17 19:01:36,2024-09-17 19:10:59,100,563,1.0,R_7p0ZjoDA3Vn78n7,1.0,3.0,Psychology Assignment,,,18.0,2.0,2.0,,3.0,,,7.5,1.0,1.0,,1,,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,1.0,4.0,5.0,,33445505,,42,SONA,fall24,9.383333333333333,7.5,0.625,1.0,2006.0,26.0,3.0,3.0,,4.0,18.0
2024-09-17 22:14:46,2024-09-17 22:20:25,100,339,1.0,R_7rkwPOwearZQLwt,1.0,3.0,Sona,,,18.0,1.0,1.0,,1.0,,,,1.0,1.0,,1,,,,,,,,5.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,1.0,4.0,5.0,4.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,1.0,4.0,5.0,,21059022,,43,SONA,fall24,5.65,,,1.0,2005.0,26.0,4.0,4.0,,2.0,18.0
2024-09-17 23:05:06,2024-09-17 23:15:10,100,604,1.0,R_3pXd73ZdI0VVlXk,1.0,3.0,Having to do for class credits,,,18.0,2.0,2.0,,3.0,,3.0,,1.0,1.0,,1,,7.0,7.0,7.0,7.0,6.0,7.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,1.0,4.0,5.0,,13629475,,44,SONA,fall24,10.066666666666666,36.0,3.0,1.0,2005.0,27.0,4.0,3.0,4.0,4.0,18.0
2024-09-18 10:29:41,2024-09-18 10:38:26,100,524,1.0,R_3fNVtS1Yj0gY8jK,1.0,3.0,SONA Website,,,18.0,2.0,2.0,,1.0,,,,1.0,1.0,,2,,,,,,,,3.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,1.0,2.0,4.0,3.0,3.0,2.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,4.0,5.0,How often do couples’ love languages align?,11997348,,45,SONA,fall24,8.733333333333333,,,2.0,2005.0,27.0,4.0,3.0,3.0,4.0,18.0
2024-09-18 17:34:43,2024-09-18 17:39:43,100,299,1.0,R_10SETIMzoKxk3mf,1.0,1.0,,,,18.0,2.0,2.0,,1.0,,,,1.0,1.0,,"1,2",,,,,,,,4.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,1.0,2.0,5.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,1.0,4.0,5.0,,59743416,,46,SONA,fall24,4.983333333333333,,,8.0,2006.0,26.0,3.0,4.0,,4.0,18.0
2024-09-18 21:55:01,2024-09-18 22:00:17,100,316,1.0,R_6cdDbsAxVzMLuiB,1.0,3.0,Through a class,,,18.0,2.0,2.0,,3.0,,,6.0,1.0,1.0,,5,,7.0,7.0,6.0,7.0,6.0,7.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,1.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,1.0,4.0,5.0,,57809691,,47,SONA,fall24,5.266666666666667,6.0,0.5,5.0,2006.0,27.0,3.0,4.0,3.0,4.0,18.0
2024-09-19 11:08:26,2024-09-19 11:13:57,100,330,1.0,R_7PSqw69tm4Tr59j,1.0,1.0,,,,20.0,2.0,2.0,,1.0,,,,1.0,1.0,,2,,,,,,,,1.0,2.0,1.0,1.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,5.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,,12622021,,48,SONA,fall24,5.5,,,2.0,2004.0,26.0,5.0,4.0,,2.0,20.0
2024-09-19 17:06:35,2024-09-19 17:12:52,100,377,1.0,R_1CwAPY3PxNDDoAP,1.0,3.0,Psychology Credit Assignment,,,19.0,2.0,2.0,,1.0,,,,1.0,1.0,,"1,2",,,,,,,,3.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,1.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,1.0,4.0,5.0,I have no further questions.,97582865,,49,SONA,fall24,6.283333333333333,,,8.0,2005.0,26.0,2.0,4.0,,2.0,19.0
2024-09-19 18:37:40,2024-09-19 18:45:05,100,444,1.0,R_5DJ2YxSoXIxVvPP,1.0,3.0,My psychology teacher ,,,18.0,2.0,2.0,,1.0,,,,1.0,1.0,,"1,2,3",,,,,,,,3.0,2.0,5.0,2.0,3.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,2.0,1.0,4.0,1.0,5.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,2.0,3.0,4.0,1.0,5.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,2.0,4.0,5.0,Is it bad to have a very sexual relationship? Or should that not be something that is at the top priority? ,31379973,,50,SONA,fall24,7.4,,,8.0,2005.0,26.0,4.0,4.0,,2.0,18.0
2024-09-19 23:03:03,2024-09-19 23:12:03,100,539,1.0,R_51u3o0LCeJkn9u9,1.0,1.0,,,,18.0,2.0,2.0,,1.0,,,,1.0,1.0,,1,,,,,,,,3.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,1.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,1.0,4.0,5.0,,12071574,,51,SONA,fall24,8.983333333333333,,,1.0,2006.0,26.0,2.0,3.0,,4.0,18.0
2024-09-20 20:34:11,2024-09-20 20:40:08,100,357,1.0,R_3A3aof1YhtDnHiN,1.0,1.0,,,,18.0,2.0,2.0,,1.0,,,,1.0,1.0,,"1,2",,,,,,,,2.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,5.0,,46987471,,52,SONA,fall24,5.95,,,8.0,2006.0,27.0,3.0,3.0,4.0,3.0,18.0
2024-09-22 18:52:10,2024-09-22 19:04:31,100,741,1.0,R_7905BmVVYLe0yBt,1.0,3.0,SONA research study website,,,34.0,2.0,2.0,,8.0,"In long-term, committed relationship with one person (not married)",,,3.0,3.0,,"1,2",,,,,,,,3.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,1.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,1.0,4.0,5.0,,29795368,,53,SONA,fall24,12.35,,,8.0,1990.0,27.0,1.0,5.0,3.0,2.0,34.0
2024-09-22 22:26:48,2024-09-22 22:33:49,100,421,1.0,R_37xvcAvR9sHVOyg,1.0,1.0,,,,18.0,2.0,2.0,,3.0,,3.0,3.0,1.0,3.0,,1,,7.0,7.0,7.0,6.0,4.0,7.0,3.0,5.0,5.0,1.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,5.0,4.0,5.0,1.0,5.0,3.0,4.0,5.0,,70985168,,54,SONA,fall24,7.016666666666667,39.0,3.25,1.0,2005.0,27.0,3.0,3.0,4.0,2.0,18.0
2024-09-23 12:46:24,2024-09-23 12:54:56,100,511,1.0,R_5wJS8LBlQGb4jip,1.0,1.0,,,,19.0,2.0,2.0,,3.0,,,5.0,1.0,1.0,,2,,7.0,7.0,7.0,7.0,2.0,7.0,1.0,1.0,2.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,2.0,1.0,3.0,5.0,4.0,3.0,4.0,2.0,2.0,5.0,4.0,3.0,4.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,4.0,5.0,4.0,3.0,5.0,5.0,1.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,2.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,5.0,1.0,4.0,5.0,,44474834,,55,SONA,fall24,8.516666666666667,5.0,0.4166666666666667,2.0,2004.0,27.0,4.0,4.0,4.0,2.0,19.0
2024-09-23 18:00:51,2024-09-23 18:09:44,100,532,1.0,R_6HT6gOXbTGFWBc8,1.0,1.0,,,,18.0,2.0,2.0,,1.0,,,,1.0,1.0,,1,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,5.0,,98724792,,56,SONA,fall24,8.866666666666667,,,1.0,2006.0,26.0,3.0,4.0,,2.0,18.0
2024-09-23 18:00:53,2024-09-23 18:09:48,100,534,1.0,R_1wLJCO2LsCrHkvg,1.0,1.0,,,,18.0,1.0,1.0,,1.0,,,,1.0,3.0,,1,,,,,,,,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,,3.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,1.0,4.0,5.0,,86549942,,57,SONA,fall24,8.9,,,1.0,2006.0,26.0,4.0,4.0,,3.0,18.0
2024-09-23 20:45:12,2024-09-23 20:51:19,100,366,1.0,R_5j8wH8JIDAOYRC9,1.0,1.0,,,,18.0,2.0,1.0,,3.0,,,11.0,1.0,1.0,,2,,7.0,7.0,7.0,7.0,5.0,7.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,5.0,,89426132,,58,SONA,fall24,6.1,11.0,0.9166666666666666,2.0,2006.0,27.0,4.0,4.0,3.0,4.0,18.0
2024-09-23 21:58:00,2024-09-23 22:11:06,100,785,1.0,R_1H5kuTn9cyaHdMR,1.0,3.0,sona,,,18.0,2.0,2.0,,1.0,,,,1.0,1.0,,"1,2,4",,,,,,,,2.0,3.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,5.0,2.0,2.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,4.0,5.0,1.0,2.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,5.0,1.0,4.0,5.0,How do they spend their time together.,60159067,,59,SONA,fall24,13.083333333333334,,,8.0,2006.0,26.0,3.0,3.0,,3.0,18.0
2024-09-24 09:37:16,2024-09-24 09:45:40,100,503,1.0,R_6jYWkUJHRH8h5ah,1.0,2.0,,4.0,Professor ,18.0,2.0,2.0,,1.0,,,,1.0,1.0,,"1,3",,,,,,,,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,3.0,5.0,3.0,3.0,5.0,2.0,1.0,3.0,4.0,5.0,4.0,5.0,2.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,1.0,5.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,5.0,5.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,4.0,5.0,,67032395,,60,SONA,fall24,8.383333333333333,,,8.0,2006.0,26.0,4.0,4.0,,3.0,18.0
2024-09-24 10:04:39,2024-09-24 10:36:14,100,1895,1.0,R_1MD9lke2XkewRDH,1.0,1.0,,,,18.0,2.0,2.0,,3.0,,3.0,5.0,1.0,1.0,,4,,7.0,7.0,7.0,7.0,5.0,7.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,4.0,4.0,,37428318,,61,SONA,fall24,31.58333333333333,41.0,3.4166666666666665,4.0,2006.0,26.0,4.0,3.0,,2.0,18.0
2024-09-24 12:28:21,2024-09-24 12:44:35,100,974,1.0,R_3VC5I8PsyR5VJ7b,1.0,1.0,,,,22.0,2.0,2.0,,1.0,,,,1.0,1.0,,"1,3",,,,,,,,1.0,5.0,5.0,5.0,2.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,3.0,5.0,4.0,3.0,1.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,1.0,4.0,5.0,,12371054,,62,SONA,fall24,16.233333333333334,,,8.0,2001.0,26.0,4.0,3.0,,4.0,22.0
2024-09-24 13:58:41,2024-09-24 14:06:51,100,489,1.0,R_6mOULXui1Q2qwIZ,1.0,1.0,,,,19.0,2.0,2.0,,2.0,,,,1.0,3.0,,1,,3.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,5.0,3.0,1.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,2.0,4.0,2.0,4.0,5.0,2.0,2.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,1.0,4.0,5.0,,82183301,,63,SONA,fall24,8.15,,,1.0,2004.0,26.0,3.0,4.0,,3.0,19.0
2024-09-24 16:21:31,2024-09-24 16:48:18,100,1606,1.0,R_7oZL2bRE7apRnZl,1.0,1.0,,,,18.0,1.0,1.0,,1.0,,,,1.0,1.0,,"1,2",,,,,,,,2.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,3.0,3.0,2.0,2.0,5.0,5.0,5.0,2.0,5.0,4.0,1.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,5.0,2.0,3.0,3.0,5.0,5.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,1.0,4.0,5.0,No questions:),88339879,,64,SONA,fall24,26.766666666666666,,,8.0,2005.0,27.0,4.0,3.0,2.0,4.0,18.0
2024-09-24 16:43:48,2024-09-24 16:54:18,100,629,1.0,R_3rv9JQsxcoW1Is6,1.0,3.0,Sona- unm,,,18.0,2.0,3.0,,1.0,,,,1.0,5.0,Pan- To everyone,1,,,,,,,,3.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,5.0,2.0,4.0,2.0,5.0,5.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,2.0,3.0,5.0,4.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,1.0,4.0,5.0,,82807667,,65,SONA,fall24,10.483333333333333,,,1.0,2005.0,27.0,2.0,3.0,3.0,2.0,18.0
